sample,t_s,x_est,y_est,vx_est,vy_est,speed_px_s,azimuth_deg,nav_status,terrain,radar_raw,radar_filtered,baro_filtered,hyp_score,last_corr,last_rough,position_uncertainty_px,velocity_uncertainty_px_s,solution_confidence,lon_est,lat_est,v_east_m_s,v_north_m_s,speed_m_s,course_deg,x_true,y_true,lon_true,lat_true,err_px,err_m
532,53.2,480.07512074242294,275.8624851371697,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,411.8663299149557,1088.3,1088.1336700850443,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.41310340280178,0.2376714479686634,0.4862419935598147,98.23627085576179,61.360177098573004,16.17925921946988,12.286034771331765,20.31539020775073,52.78807439794866,492.85,300.37,98.23981943333334,61.35336945555555,27.63721810887488,781.1261052616103
533,53.3,480.18428456041784,275.8227530807766,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,411.7908583145145,1088.0,1088.2091416854855,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.435552754635918,0.23777661192707972,0.4862419935598147,98.23630117904456,61.360188135255335,16.17925351274771,12.286034771331765,20.315385662894325,52.78806466440767,492.99,300.37,98.23985832222223,61.35336945555555,27.68670582125792,782.428870367401
534,53.4,480.29344837841273,275.78302102438346,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,412.0601421048841,1088.9,1087.939857895116,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.458011614631839,0.23788172939408583,0.4862419935598147,98.23633150232735,61.360199171937666,16.179247806024936,12.286034771331765,20.315381118038026,52.788054930861335,493.12,300.38,98.23989443333333,61.35336667777777,27.740436211930138,783.9956798392311
535,53.5,480.40261219640763,275.74328896799034,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,412.5282821084047,1087.3,1087.4717178915953,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.480479961089386,0.23798680043128667,0.4862419935598147,98.23636182561012,61.360210208619996,16.179242099301558,12.286034771331765,20.31537657318183,52.78804519730954,493.25,300.38,98.23993054444445,61.35336667777777,27.785300139653707,785.2624988033401
536,53.6,480.5117760144025,275.7035569115972,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,412.8514162381787,1087.3,1087.1485837618213,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.50295777256673,0.2380918251001514,0.4862419935598147,98.23639214889289,61.360221245302334,16.179236392577582,12.286034771331765,20.315372028325744,52.78803546375241,493.39,300.39,98.23996943333334,61.3533639,27.843655029111506,786.8652609379927
537,53.7,480.6209398323974,275.6638248552041,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,413.0826143638228,1086.8,1086.9173856361772,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.525445027876229,0.2381968034620135,0.4862419935598147,98.23642247217568,61.360232281984665,16.179230685853003,12.286034771331765,20.315367483469764,52.78802573018987,493.52,300.4,98.24000554444444,61.35336112222222,27.897385433073264,788.4320704737823
538,53.8,480.7301036503923,275.624092798811,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,412.972146785444,1086.9,1087.027853214556,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.547941706080372,0.23830173557807144,0.4862419935598147,98.23645279545845,61.360243318666996,16.179224979127834,12.286034771331765,20.3153629386139,52.78801599662199,493.65,300.4,98.24004165555556,61.35336112222222,27.942249360538856,789.698889356432
539,53.9,480.8392674683872,275.58436074241786,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,412.4356905920704,1087.7,1087.5643094079296,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.570447786487803,0.23840662150938904,0.4862419935598147,98.23648311874122,61.360254355349326,16.179219272402058,12.286034771331765,20.315358393758142,52.788006263048715,493.79,300.41,98.24008054444445,61.353358344444445,28.000604237283504,791.3016512822995
540,54.0,480.9484312863821,275.54462868602474,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,412.0564759388433,1087.9,1087.9435240611567,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.5929632486494105,0.2385114613168958,0.4862419935598147,98.236513442024,61.36026539203166,16.17921356567568,12.286034771331765,20.31535384890249,52.78799652947009,493.92,300.42,98.24011665555557,61.353355566666664,28.054334654385496,792.8684608806582
541,54.1,481.057595104377,275.5048966296316,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,412.00402653645847,1088.0,1087.9959734635415,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.615488072354503,0.2386162550613874,0.4862419935598147,98.23654376530678,61.36027642871399,16.17920785894871,12.286034771331765,20.31534930404695,52.78798679588601,494.05,300.42,98.24015276666667,61.353355566666664,28.099198581595726,794.1352796818729
542,54.2,481.1667589223719,275.4651645732385,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,411.88653782836786,1088.1,1088.1134621716321,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.638022237627047,0.23872100280352604,0.4862419935598147,98.23657408858955,61.36028746539632,16.17920215222113,12.286034771331765,20.31534475919151,52.78797706229665,494.19,300.43,98.24019165555556,61.353352788888884,28.15755344576844,795.7380414002678
543,54.3,481.2759227403668,275.4254325168454,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,411.8251640513347,1088.3,1088.1748359486653,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.660565724721984,0.23882570460384092,0.4862419935598147,98.23660441187234,61.36029850207865,16.179196445492952,12.286034771331765,20.315340214336185,52.787967328701825,494.32,300.44,98.24022776666668,61.35335001111111,28.21128387586386,797.3048510598288
544,54.4,481.3850865583617,275.38570046045226,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,412.46229689996653,1087.8,1087.5377031000335,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.683118514121605,0.23893036052272865,0.4862419935598147,98.2366347351551,61.36030953876098,16.179190738764177,12.286034771331765,20.315335669480966,52.78795759510166,494.45,300.44,98.24026387777778,61.35335001111111,28.2561478028213,798.5716697796327
545,54.5,481.4942503763566,275.34596840405914,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,413.5091219376495,1085.8,1086.4908780623505,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.705680586532007,0.23903497062045354,0.4862419935598147,98.23666505843788,61.36032057544331,16.1791850320348,12.286034771331765,20.315331124625857,52.78794786149609,494.58,300.45,98.24029998888889,61.35334723333333,28.309878939739033,800.1384859819846
546,54.6,481.6034141943515,275.306236347666,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,413.9148529695117,1086.2,1086.0851470304883,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.728251922879605,0.23913953495714818,0.4862419935598147,98.23669538172066,61.36033161212565,16.17917932530482,12.286034771331765,20.315326579770854,52.787938127885184,494.72,300.45,98.24033887777779,61.35334723333333,28.35936659732321,801.4412500997962
547,54.7,481.7125780123464,275.2665042912729,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,413.710165789603,1086.3,1086.289834210397,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.750832504307714,0.23924405359281364,0.4862419935598147,98.23672570500344,61.36034264880798,16.17917361857424,12.286034771331765,20.31532203491596,52.787928394268874,494.85,300.46,98.24037498888889,61.35334445555555,28.41309702421288,803.0080596496872
548,54.8,481.8217418303413,275.2267722348798,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,413.58714040609766,1086.4,1086.4128595939023,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.77342231217319,0.23934852658732014,0.4862419935598147,98.23675602828621,61.36035368549031,16.17916791184306,12.286034771331765,20.31531749006117,52.787918660647165,494.98,300.47,98.2404111,61.35334167777778,28.466828170014455,804.5748758749726
549,54.9,481.9309056483362,275.18704017848665,1.091638179948772,-0.397320563930959,1.1616959784919128,70.00015016968689,LOCKED,413.5997204340433,1086.4,1086.4002795659567,1500.0,4.596057521834672,0.8041065335273743,0.7684853150928845,6.796021328043139,0.23945295400040714,0.4862419935598147,98.23678635156898,61.36036472217264,16.179162205111286,12.286034771331765,20.315312945206497,52.78790892702011,495.12,300.47,98.2404499888889,61.35334167777778,28.516315806102124,805.877639682944
550,55.0,495.0309222371075,303.527496152537,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,413.5835787547817,1059.9,1086.4164212452183,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.147895780693722,0.221597628691935,0.4215585125817192,98.24042524506586,61.35249237329096,19.37032519635361,-3.669937626729977,19.714916697682998,100.72820468754844,495.25,300.48,98.2404861,61.3533389,3.0553605132491057,94.2913013327443
551,55.1,495.1615845532201,303.53936443807083,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,413.79221228530605,1086.7,1086.207787714694,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.168651740257788,0.2217104170802281,0.4215585125817192,98.24046154015367,61.35248907654498,19.370327236556985,-3.669937626729977,19.714918702226235,100.72820358381335,495.38,300.49,98.24052221111111,61.35333612222222,3.057176603266984,94.348701159009
552,55.2,495.2922468693327,303.55123272360464,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,414.0603436462143,1086.2,1085.9396563537857,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.189417514199541,0.22182314812004789,0.4215585125817192,98.24049783524148,61.352485779799,19.3703292767603,-3.669937626729977,19.714920706769423,100.72820248007855,495.52,300.49,98.24056110000001,61.35333612222222,3.0696933522090744,94.72031281785534
553,55.3,495.4229091854453,303.56310100913845,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,413.16580788039505,1085.6,1086.834192119605,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.210193084579212,0.22193582189878386,0.4215585125817192,98.2405341303293,61.352482483053016,19.37033131696355,-3.669937626729977,19.71492271131255,100.72820137634397,495.65,300.5,98.24059721111112,61.353333344444444,3.071507452414872,94.7776984160039
554,55.4,495.5535715015579,303.57496929467226,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,411.32221400018034,1117.5,1088.6777859998197,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.2309784336500265,0.22204843850360376,0.4215585125817192,98.2405704254171,61.35247918630703,19.370333357166746,-3.669937626729977,19.71492471585563,100.72820027260968,495.78,300.5,98.24063332222222,61.353333344444444,3.0832946709784226,95.14411458639655
555,55.5,495.6842338176705,303.58683758020607,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.4946710809859,1089.3,1089.5053289190141,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.251773543855283,0.2221609980214545,0.4215585125817192,98.24060672050491,61.35247588956105,19.370335397369868,-3.669937626729977,19.714926720398648,100.72819916887568,495.92,300.51,98.24067221111112,61.35333056666666,3.085857285698517,95.20683145375979
556,55.6,495.81489613378307,303.5987058657399,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.6275233373656,1089.2,1089.3724766626344,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.272578397825474,0.2222735005390627,0.4215585125817192,98.24064301559272,61.35247259281507,19.370337437572925,-3.669937626729977,19.714928724941608,100.7281980651419,496.05,300.52,98.24070832222223,61.35332778888888,3.087669612450686,95.26420436568559
557,55.7,495.94555844989566,303.6105741512737,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.3372212039135,1089.7,1089.6627787960865,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.293392978375462,0.22238594614293572,0.4215585125817192,98.24067931068053,61.35246929606909,19.37033947777592,-3.669937626729977,19.714930729484514,100.72819696140834,496.18,300.52,98.24074443333333,61.35332778888888,3.0994534074472675,95.63059604655118
558,55.8,496.07622076600825,303.6224424368075,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,409.83946197214937,1090.2,1090.1605380278506,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.31421726850171,0.22249833491936227,0.4215585125817192,98.24071560576834,61.35246599932311,19.37034151797885,-3.669937626729977,19.714932734027364,100.72819585767513,496.32,300.53,98.24078332222223,61.35332501111111,3.102036192550566,95.69345723211693
559,55.9,496.20688308212084,303.6343107223413,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,409.79112835352794,1090.3,1090.208871646472,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.335051251379554,0.22261066695441328,0.4215585125817192,98.24075190085615,61.35246270257712,19.370343558181716,-3.669937626729977,19.714934738570157,100.72819475394215,496.45,300.54,98.24081943333334,61.35332223333333,3.103846755584955,95.7508175225683
560,56.0,496.33754539823343,303.6461790078751,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,409.9678573117037,1089.2,1090.0321426882963,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.355894910360535,0.22272294233394258,0.4215585125817192,98.24078819594396,61.35245940583114,19.370345598384517,-3.669937626729977,19.714936743112897,100.72819365020939,496.58,300.54,98.24085554444444,61.35332223333333,3.115627105877984,96.11718455317737
561,56.1,496.468207714346,303.6580472934089,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.02128357747165,1090.0,1089.9787164225284,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.376748228969769,0.22283516114358773,0.4215585125817192,98.24082449103177,61.35245610908516,19.370347638587255,-3.669937626729977,19.714938747655577,100.72819254647692,496.72,300.55,98.24089443333334,61.35331945555555,3.1182298396977197,96.18018852687345
562,56.2,496.5988700304586,303.6699155789427,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,409.9946332410286,1090.3,1090.0053667589714,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.397611190903371,0.2229473234687708,0.4215585125817192,98.24086078611958,61.35245281233918,19.370349678789935,-3.669937626729977,19.714940752198213,100.72819144274467,496.85,300.56,98.24093054444445,61.35331667777778,3.120038648759418,96.23753626063301
563,56.3,496.7295323465712,303.68178386447653,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.0093995693546,1090.0,1089.9906004306454,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.418483780025923,0.22305942939469903,0.4215585125817192,98.24089708120738,61.3524495155932,19.370351718992545,-3.669937626729977,19.714942756740783,100.72819033901271,496.98,300.56,98.24096665555557,61.35331667777778,3.131815534465613,96.6038784889331
564,56.4,496.8601946626838,303.69365215001034,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,409.99510225733684,1089.6,1090.0048977426632,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.439365980367982,0.2231714790063657,0.4215585125817192,98.24093337629519,61.35244621884721,19.37035375919509,-3.669937626729977,19.7149447612833,100.72818923528104,497.12,300.57,98.24100554444445,61.353313899999996,3.134437998678907,96.66702374438172
565,56.5,496.9908569787964,303.70552043554414,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,409.945482347684,1090.0,1090.054517652316,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.460257776123643,0.22328347238855079,0.4215585125817192,98.240969671383,61.35244292210123,19.37035579939757,-3.669937626729977,19.714946765825758,100.72818813154959,497.25,300.57,98.24104165555556,61.353313899999996,3.1462109762623234,97.03333798344465
566,56.6,497.121519294909,303.71738872107795,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.13656873321247,1090.0,1089.8634312667875,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.48115915164813,0.22339540962582183,0.4215585125817192,98.24100596647081,61.35243962535525,19.370357839599986,-3.669937626729977,19.714948770368164,100.72818702781842,497.38,300.58,98.24107776666668,61.353311122222216,3.148018465964201,97.09067626855354
567,56.7,497.25218161102157,303.72925700661176,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.56802807809845,1089.1,1089.4319719219015,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.502070091455449,0.2235072908025345,0.4215585125817192,98.24104226155862,61.35243632860927,19.37035987980234,-3.669937626729977,19.714950774910513,100.72818592408748,497.51,300.59,98.24111387777778,61.35330834444444,3.1498261658790976,97.14801605920957
568,56.8,497.38284392713416,303.74112529214557,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.76395675914387,1089.3,1089.2360432408561,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.522990580216062,0.22361911600283355,0.4215585125817192,98.24107855664643,61.35243303186329,19.370361920004626,-3.669937626729977,19.7149527794528,100.72818482035683,497.65,300.59,98.24115276666667,61.35330834444444,3.16242991607225,97.52025043387275
569,56.9,497.51350624324675,303.7529935776794,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.6362036766618,1089.7,1089.3637963233382,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.543920602754614,0.22373088531065335,0.4215585125817192,98.24111485173424,61.352429735117305,19.37036396020686,-3.669937626729977,19.714954783995047,100.7281837166264,497.78,300.6,98.24118887777779,61.35330556666666,3.164235677580874,97.57757633807337
570,57.0,497.64416855935934,303.7648618632132,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.61759762169277,1089.2,1089.3824023783072,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.5648601440476995,0.2238425988097188,0.4215585125817192,98.24115114682205,61.352426438371324,19.37036600040902,-3.669937626729977,19.71495678853723,100.72818261289626,497.91,300.61,98.24122498888889,61.35330278888888,3.1660416501982374,97.63490375485125
571,57.1,497.77483087547193,303.776730148747,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.7089186051162,1089.5,1089.2910813948838,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.585809189221663,0.22395425658354595,0.4215585125817192,98.24118744190986,61.352423141625344,19.37036804061112,-3.669937626729977,19.714958793079358,100.7281815091664,498.05,300.61,98.24126387777778,61.35330278888888,3.178662907902725,98.00726358666834
572,57.2,497.9054931915845,303.7885984342808,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.4722163800443,1088.8,1089.5277836199557,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.606767723550439,0.2240658587154427,0.4215585125817192,98.24122373699767,61.352419844879364,19.37037008081315,-3.669937626729977,19.714960797621426,100.72818040543677,498.18,300.62,98.2412999888889,61.35330001111111,3.1804669508726486,98.0645771740716
573,57.3,498.0361555076971,303.8004667198146,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.0807273596888,1090.0,1089.9192726403112,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.627735732453432,0.22417740528850968,0.4215585125817192,98.24126003208548,61.352416548133384,19.37037212101512,-3.669937626729977,19.71496280216344,100.72817930170743,498.31,300.62,98.2413361,61.35330001111111,3.192234227279209,98.43085055891316
574,57.4,498.1668178238097,303.8123350053484,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.00709369056403,1090.6,1089.992906309436,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.648713201493433,0.22428889638564084,0.4215585125817192,98.24129632717329,61.3524132513874,19.37037416121702,-3.669937626729977,19.714964806705396,100.72817819797831,498.45,300.63,98.2413749888889,61.35329723333333,3.1949097375634565,98.49437594825476
575,57.5,498.2974801399223,303.8242032908822,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.2277425239049,1089.5,1089.772257476095,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.6697001163745675,0.22440033208952417,0.4215585125817192,98.2413326222611,61.352409954641416,19.37037620141886,-3.669937626729977,19.7149668112473,100.72817709424942,498.58,300.64,98.24141110000001,61.35329445555555,3.196712071645425,98.55167728292203
576,57.6,498.4281424560349,303.83607157641603,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.82252408914906,1089.6,1089.177475910851,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.690696462940283,0.2245117124826425,0.4215585125817192,98.24136891734891,61.352406657895436,19.370378241620635,-3.669937626729977,19.71496881578915,100.72817599052087,498.71,300.64,98.24144721111112,61.35329445555555,3.208475837008061,98.91792549431909
577,57.7,498.5588047721475,303.84793986194984,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,411.6859806679829,1088.0,1088.314019332017,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.711702227171372,0.22462303764727415,0.4215585125817192,98.24140521243672,61.352403361149456,19.370380281822353,-3.669937626729977,19.714970820330947,100.72817488679254,498.85,300.65,98.2414861,61.353291677777776,3.211170195018009,98.9815860541499
578,57.8,498.6894670882601,303.85980814748365,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,412.1575449840477,1087.8,1087.8424550159523,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.7327173951840225,0.2247343076654936,0.4215585125817192,98.24144150752453,61.352400064403476,19.370382322024,-3.669937626729977,19.71497282487268,100.72817378306445,498.98,300.66,98.24152221111112,61.353288899999995,3.2129708298561725,99.03887520008132
579,57.9,498.82012940437266,303.87167643301746,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,412.0923908470918,1088.2,1087.9076091529082,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.75374195322791,0.22484552261917234,0.4215585125817192,98.24147780261234,61.352396767657496,19.370384362225586,-3.669937626729977,19.714974829414366,100.72817267933664,499.11,300.66,98.24155832222223,61.353288899999995,3.2247310698117015,99.40509812439807
580,58.0,498.95079172048526,303.88354471855126,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,411.7156380351789,1087.9,1088.284361964821,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.7747758876843145,0.2249566825899794,0.4215585125817192,98.24151409770013,61.35239347091151,19.370386402427105,-3.669937626729977,19.71497683395599,100.72817157560905,499.25,300.67,98.24159721111111,61.35328612222222,3.2274440742883197,99.4688924682733
581,58.1,499.08145403659785,303.89541300408507,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,411.18556646235083,1088.9,1088.8144335376492,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.795819185064277,0.22506778765938218,0.4215585125817192,98.24155039278794,61.35239017416553,19.37038844262856,-3.669937626729977,19.714978838497558,100.72817047188175,499.38,300.68,98.24163332222223,61.35328334444444,3.229243019517586,99.52616948939674
582,58.2,499.21211635271044,303.9072812896189,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.8765774116082,1090.2,1089.1234225883918,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.816871832006776,0.22517883790864707,0.4215585125817192,98.24158668787575,61.35238687741955,19.370390482829947,-3.669937626729977,19.71498084303907,100.72816936815474,499.51,300.68,98.24166943333334,61.35328334444444,3.2409997207106604,99.89236701999903
583,58.3,499.34277866882303,303.9191495751527,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.89894508136354,1089.1,1089.1010549186365,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.83793381527695,0.22528983341884015,0.4215585125817192,98.24162298296356,61.35238358067357,19.370392523031274,-3.669937626729977,19.714982847580526,100.72816826442795,499.65,300.69,98.24170832222222,61.35328056666666,3.243731173361771,99.95629378227333
584,58.4,499.4734409849356,303.9310178606865,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.99060103867237,1088.6,1089.0093989613276,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.859005121764335,0.22540077427082797,0.4215585125817192,98.24165927805137,61.35238028392759,19.370394563232537,-3.669937626729977,19.71498485212193,100.72816716070145,499.78,300.69,98.24174443333334,61.35328056666666,3.2554838661873453,100.32246253629347
585,58.5,499.6041033010482,303.9428861462203,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,411.0166215829156,1089.0,1088.9833784170844,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.880085738481144,0.22551166054527813,0.4215585125817192,98.24169557313918,61.3523769871816,19.370396603433743,-3.669937626729977,19.71498685666328,100.72816605697517,499.91,300.7,98.24178054444445,61.35327778888889,3.257281588652915,100.37973077943604
586,58.6,499.7347656171608,303.9547544317541,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.9793121194102,1090.0,1089.0206878805898,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.901175652560563,0.22562249232265996,0.4215585125817192,98.24173186822699,61.35237369043562,19.37039864363488,-3.669937626729977,19.714988861204574,100.72816495324923,500.05,300.71,98.24181943333333,61.35327501111111,3.2600312941001186,100.4437886148575
587,58.7,499.8654279332734,303.9666227172879,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.8345965514188,1089.0,1089.1654034485812,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.922274851255087,0.2257332696832453,0.4215585125817192,98.2417681633148,61.35237039368964,19.37040068383595,-3.669937626729977,19.714990865745808,100.72816384952347,500.18,300.71,98.24185554444445,61.35327501111111,3.271780418659011,100.8099317397256
588,58.8,499.996090249386,303.9784910028217,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,410.68719348467494,1089.2,1089.312806515325,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.943383321934876,0.22584399270710911,0.4215585125817192,98.24180445840261,61.35236709694366,19.370402724036953,-3.669937626729977,19.714992870286984,100.72816274579799,500.31,300.72,98.24189165555556,61.35327223333333,3.273576476424603,100.86718802784299
589,58.9,500.1267525654986,303.99035928835553,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,411.00780022308163,1090.3,1088.9921997769184,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.964501052086142,0.22595466147413015,0.4215585125817192,98.24184075349042,61.35236380019768,19.370404764237893,-3.669937626729977,19.714994874828108,100.72816164207279,500.44,300.73,98.24192776666668,61.353269455555555,3.2753727489230613,100.92444585824991
590,59.0,500.25741488161117,304.00222757388934,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,411.84543634558054,1088.0,1088.1545636544195,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,6.985628029309563,0.22606527606399165,0.4215585125817192,98.24187704857823,61.35236050345169,19.370406804438772,-3.669937626729977,19.714996879369178,100.72816053834782,500.58,300.73,98.24196665555556,61.353269455555555,3.2880897879966025,101.29749302044532
591,59.1,500.38807719772376,304.01409585942315,1.306623161125798,0.11868285533801579,1.3120021742899504,95.19003332720138,LOCKED,412.4975116708879,1087.4,1087.502488329112,1500.0,5.330817680300931,0.7397013306617737,1.4201332223433265,7.006764241318718,0.226175836556182,0.4215585125817192,98.24191334366604,61.35235720670571,19.3704088446396,-3.669937626729977,19.7149988839102,100.72815943462308,500.71,300.74,98.24200276666667,61.353266677777775,3.2898841905631167,101.35473741654704
