t_s,lon,lat,speed_m_s,course_deg,v_east_m_s,v_north_m_s
249.3,98.31240220317784,61.35085624754805,19.811922810691932,93.70540241082557,19.77050656246592,-1.2803732738179892
249.4,98.31243924616797,61.35085509737443,19.811923535618412,93.70540227505398,19.77050728891101,-1.2803732738179892
249.5,98.3124762891581,61.35085394720081,19.811924260544885,93.70540213928246,19.770508015356093,-1.2803732738179892
249.6,98.31251333214824,61.35085279702719,19.81192498547135,93.70540200351093,19.770508741801173,-1.2803732738179892
249.7,98.31255037513837,61.35085164685357,19.811925710397805,93.70540186773945,19.77050946824624,-1.2803732738179892
249.8,98.3125874181285,61.35085049667995,19.811926435324253,93.70540173196798,19.770510194691298,-1.2803732738179892
249.9,98.31262446111865,61.35084934650633,19.811927160250693,93.70540159619645,19.77051092113635,-1.2803732738179892
250.0,98.31290826328961,61.349959989845765,19.914462819745797,96.19474153520139,19.798179716293312,-2.1489321348962735
250.1,98.31294535706746,61.34995805943601,19.914464033517135,96.19474115615856,19.798180937193642,-2.1489321348962735
250.2,98.3129824508453,61.34995612902627,19.914465247288447,96.19474077711573,19.798182158093947,-2.1489321348962735
250.3,98.31301954462315,61.349954198616516,19.914466461059746,96.19474039807295,19.798183378994235,-2.1489321348962735
250.4,98.31305663840098,61.34995226820676,19.914467674831016,96.19474001903023,19.798184599894498,-2.1489321348962735
250.5,98.31309373217881,61.34995033779701,19.914468888602265,96.19473963998757,19.798185820794735,-2.1489321348962735
250.6,98.31313082595666,61.34994840738726,19.914470102373496,96.19473926094497,19.798187041694955,-2.1489321348962735
250.7,98.3131679197345,61.34994647697751,19.914471316144706,96.19473888190248,19.79818826259515,-2.1489321348962735
250.8,98.31320501351234,61.349944546567755,19.914472529915894,96.19473850285999,19.798189483495324,-2.1489321348962735
250.9,98.31324210729018,61.34994261615801,19.914473743687058,96.1947381238175,19.798190704395473,-2.1489321348962735
251.0,98.31327920106803,61.34994068574826,19.9144749574582,96.19473774477513,19.7981919252956,-2.1489321348962735
251.1,98.31331629484586,61.349938755338506,19.91447617122932,96.1947373657328,19.798193146195704,-2.1489321348962735
251.2,98.3133533886237,61.349936824928754,19.914477385000424,96.19473698669054,19.79819436709579,-2.1489321348962735
