$GPGGA,000012.400,,,,,,,,1117.0,M,46.9,M,,*42
$GPGGA,000012.500,,,,,,,,1116.6,M,46.9,M,,*44
$GPGGA,000012.600,,,,,,,,1116.2,M,46.9,M,,*43
$GPGGA,000012.700,,,,,,,,1116.2,M,46.9,M,,*42
$GPGGA,000012.800,,,,,,,,1115.7,M,46.9,M,,*4B
$GPGGA,000012.900,,,,,,,,1116.5,M,46.9,M,,*4B
$GPGGA,000013.000,,,,,,,,1116.5,M,46.9,M,,*43
$GPGGA,000013.100,,,,,,,,1115.8,M,46.9,M,,*4C
$GPGGA,000013.200,,,,,,,,1115.7,M,46.9,M,,*40
$GPGGA,000013.300,,,,,,,,1116.3,M,46.9,M,,*46
$GPGGA,000013.400,,,,,,,,1117.0,M,46.9,M,,*43
$GPGGA,000013.500,,,,,,,,1118.2,M,46.9,M,,*4F
$GPGGA,000013.600,,,,,,,,1119.4,M,46.9,M,,*4B
$GPGGA,000013.700,,,,,,,,1118.7,M,46.9,M,,*48
$GPGGA,000013.800,,,,,,,,1117.4,M,46.9,M,,*4B
$GPGGA,000013.900,,,,,,,,1113.0,M,46.9,M,,*4A
$GPGGA,000014.000,,,,,,,,1113.6,M,46.9,M,,*42
$GPGGA,000014.100,,,,,,,,1113.3,M,46.9,M,,*46
$GPGGA,000014.200,,,,,,,,1113.3,M,46.9,M,,*45
$GPGGA,000014.300,,,,,,,,1113.2,M,46.9,M,,*45
$GPGGA,000014.400,,,,,,,,1113.4,M,46.9,M,,*44
$GPGGA,000014.500,,,,,,,,1114.3,M,46.9,M,,*45
$GPGGA,000014.600,,,,,,,,1130.4,M,46.9,M,,*47
$GPGGA,000014.700,,,,,,,,1114.1,M,46.9,M,,*45
$GPGGA,000014.800,,,,,,,,1113.4,M,46.9,M,,*48
$GPGGA,000014.900,,,,,,,,1112.7,M,46.9,M,,*4B
$GPGGA,000015.000,,,,,,,,1112.9,M,46.9,M,,*4D
$GPGGA,000015.100,,,,,,,,1113.3,M,46.9,M,,*47
$GPGGA,000015.200,,,,,,,,1114.6,M,46.9,M,,*46
$GPGGA,000015.300,,,,,,,,1114.4,M,46.9,M,,*45
$GPGGA,000015.400,,,,,,,,1111.7,M,46.9,M,,*44
$GPGGA,000015.500,,,,,,,,1111.0,M,46.9,M,,*42
$GPGGA,000015.600,,,,,,,,1110.2,M,46.9,M,,*42
$GPGGA,000015.700,,,,,,,,1109.9,M,46.9,M,,*40
$GPGGA,000015.800,,,,,,,,1109.8,M,46.9,M,,*4E
$GPGGA,000015.900,,,,,,,,1111.5,M,46.9,M,,*4B
$GPGGA,000016.000,,,,,,,,1110.7,M,46.9,M,,*42
$GPGGA,000016.100,,,,,,,,1111.3,M,46.9,M,,*46
$GPGGA,000016.200,,,,,,,,1110.6,M,46.9,M,,*41
$GPGGA,000016.300,,,,,,,,1111.2,M,46.9,M,,*45
$GPGGA,000016.400,,,,,,,,1111.3,M,46.9,M,,*43
$GPGGA,000016.500,,,,,,,,1111.0,M,46.9,M,,*41
$GPGGA,000016.600,,,,,,,,1110.9,M,46.9,M,,*4A
$GPGGA,000016.700,,,,,,,,1110.5,M,46.9,M,,*47
$GPGGA,000016.800,,,,,,,,1110.9,M,46.9,M,,*44
$GPGGA,000016.900,,,,,,,,1106.1,M,46.9,M,,*4A
$GPGGA,000017.000,,,,,,,,1105.4,M,46.9,M,,*44
$GPGGA,000017.100,,,,,,,,1105.0,M,46.9,M,,*41
$GPGGA,000017.200,,,,,,,,1105.6,M,46.9,M,,*44
$GPGGA,000017.300,,,,,,,,1106.8,M,46.9,M,,*48
$GPGGA,000017.400,,,,,,,,1106.7,M,46.9,M,,*40
$GPGGA,000017.500,,,,,,,,1106.5,M,46.9,M,,*43
$GPGGA,000017.600,,,,,,,,1106.6,M,46.9,M,,*43
$GPGGA,000017.700,,,,,,,,1107.2,M,46.9,M,,*47
$GPGGA,000017.800,,,,,,,,1107.0,M,46.9,M,,*4A
$GPGGA,000017.900,,,,,,,,1106.5,M,46.9,M,,*4F
$GPGGA,000018.000,,,,,,,,1107.1,M,46.9,M,,*4C
$GPGGA,000018.100,,,,,,,,1107.0,M,46.9,M,,*4C
$GPGGA,000018.200,,,,,,,,1116.6,M,46.9,M,,*49
$GPGGA,000018.300,,,,,,,,1107.2,M,46.9,M,,*4C
$GPGGA,000018.400,,,,,,,,1102.6,M,46.9,M,,*4A
$GPGGA,000018.500,,,,,,,,1101.9,M,46.9,M,,*47
$GPGGA,000018.600,,,,,,,,1103.2,M,46.9,M,,*4D
$GPGGA,000018.700,,,,,,,,1104.1,M,46.9,M,,*48
$GPGGA,000018.800,,,,,,,,1103.5,M,46.9,M,,*44
$GPGGA,000018.900,,,,,,,,1103.0,M,46.9,M,,*40
$GPGGA,000019.000,,,,,,,,1103.8,M,46.9,M,,*40
$GPGGA,000019.100,,,,,,,,1102.8,M,46.9,M,,*40
$GPGGA,000019.200,,,,,,,,1102.3,M,46.9,M,,*48
$GPGGA,000019.300,,,,,,,,1102.9,M,46.9,M,,*43
$GPGGA,000019.400,,,,,,,,1102.6,M,46.9,M,,*4B
$GPGGA,000019.500,,,,,,,,1102.7,M,46.9,M,,*4B
$GPGGA,000019.600,,,,,,,,1102.6,M,46.9,M,,*49
$GPGGA,000019.700,,,,,,,,1102.9,M,46.9,M,,*47
$GPGGA,000019.800,,,,,,,,1103.7,M,46.9,M,,*47
$GPGGA,000019.900,,,,,,,,1099.9,M,46.9,M,,*4A
$GPGGA,000020.000,,,,,,,,1100.1,M,46.9,M,,*40
